mode,scenario,provider,model,idx,latency_ms,status,retries,completion_tokens,prompt_tokens,error
gateway,diverse,groq,llama-3.1-8b-instant,197,0.30616699950769544,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,198,0.3043749602511525,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,groq,llama-3.1-8b-instant,199,0.3064589691348374,503,0,0,0,"{""error"":{""message"":""worker groq-llama-3.1-8b circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,0,5468.852457997855,503,2,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,1,5502.587916969787,503,2,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,2,5148.596125014592,503,2,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,3,0.6799589609727263,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,4,0.46187499538064003,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,5,0.4124579718336463,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,6,0.389791966881603,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,7,0.5898749805055559,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,8,0.44362503103911877,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,9,0.4583330010063946,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,10,0.396332994569093,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,11,0.34541700733825564,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,12,0.35441695945337415,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,13,0.417332979850471,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,shared_prefix,gemini,gemini-2.5-flash,14,0.389791966881603,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,0,0.7052909932099283,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,1,0.45016600051894784,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,2,0.40129199624061584,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,3,0.519749999511987,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,4,0.41079201037064195,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,5,0.3487080102786422,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,6,0.3452500095590949,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,7,0.327250047121197,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,8,0.3283339901827276,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,9,0.34212495665997267,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,10,0.3191669820807874,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,11,0.32229197677224874,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,12,0.3267499851062894,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,13,0.3219170030206442,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
gateway,diverse,gemini,gemini-2.5-flash,14,0.3136669984087348,503,0,0,0,"{""error"":{""message"":""worker gemini-2.5-flash circuit is open"",""type"":""circuit_open"",""code"":null}}"
direct,shared_prefix,groq,llama-3.1-8b-instant,0,349.105957953725,200,0,8,70,
direct,shared_prefix,groq,llama-3.1-8b-instant,1,7750.042749976274,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,2,7134.723792027216,200,3,39,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,3,7288.787750003394,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,4,308.69470903417096,200,0,10,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,5,404.021583031863,200,0,59,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,6,7250.085957988631,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,7,345.29708296759054,200,0,32,74,
direct,shared_prefix,groq,llama-3.1-8b-instant,8,7102.6413749787025,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,9,7556.143207999412,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,10,2579.049959022086,200,1,45,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,11,405.87279200553894,200,0,30,71,
direct,shared_prefix,groq,llama-3.1-8b-instant,12,407.09391701966524,200,0,41,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,13,7288.779333001003,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,14,384.05516697093844,200,0,34,68,
direct,shared_prefix,groq,llama-3.1-8b-instant,15,7320.755624969024,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,16,4511.789667012636,200,2,33,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,17,7212.230874982197,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,18,7332.2467090329155,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,19,6792.454874957912,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,20,6953.77279195236,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,21,7178.3632499864325,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,22,6888.2904589991085,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,23,4639.604458003305,200,2,51,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,24,6983.217582979705,200,3,46,73,
direct,shared_prefix,groq,llama-3.1-8b-instant,25,7106.624459032901,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,26,7035.723875043914,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,27,4479.736999957822,200,2,47,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,28,6952.0835829898715,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,29,6823.761250008829,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,30,7391.514500021003,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,31,6729.050207999535,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,32,6944.341125024948,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,33,7357.194542011712,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,34,7092.673041974194,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,35,6824.186166981235,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,36,6885.832833009772,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,37,6976.199875003658,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,38,6895.833207992837,200,3,41,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,39,7006.389583984856,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,40,4636.2364590168,200,2,46,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,41,7426.694875000976,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,42,6922.282374987844,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,43,7227.882834034972,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,44,6725.255458964966,200,3,50,68,
direct,shared_prefix,groq,llama-3.1-8b-instant,45,7413.867209048476,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,46,7197.637290984858,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,47,7193.0058330181055,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,48,7233.854542020708,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,49,7004.802707990166,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,50,6711.386209004559,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,51,7391.224916966166,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
